0	2018-11-24 02:20:00	0
0	2018-11-24 10:30:00	0
0	2018-11-24 10:35:00	0
0	2018-11-24 11:40:00	0
10001	2018-11-24 00:00:00	11637
10001	2018-11-24 00:05:00	11102
10001	2018-11-24 00:10:00	10694
10001	2018-11-24 00:15:00	10285
10001	2018-11-24 00:20:00	9919
10001	2018-11-24 00:25:00	9477
10001	2018-11-24 00:30:00	9162
10001	2018-11-24 00:35:00	8856
10001	2018-11-24 00:40:00	8496
10001	2018-11-24 00:45:00	8254
10001	2018-11-24 00:50:00	7896
10001	2018-11-24 00:55:00	7509
10001	2018-11-24 01:00:00	7140
10001	2018-11-24 01:05:00	6824
10001	2018-11-24 01:10:00	6532
10001	2018-11-24 01:15:00	6204
10001	2018-11-24 01:20:00	6038
10001	2018-11-24 01:25:00	5736
10001	2018-11-24 01:30:00	5504
10001	2018-11-24 01:35:00	5189
10001	2018-11-24 01:40:00	4977
10001	2018-11-24 01:45:00	4777
10001	2018-11-24 01:50:00	4587
10001	2018-11-24 01:55:00	4354
10001	2018-11-24 02:00:00	4139
10001	2018-11-24 02:05:00	3899
10001	2018-11-24 02:10:00	3671
10001	2018-11-24 02:15:00	3504
10001	2018-11-24 02:20:00	3321
10001	2018-11-24 02:25:00	3217
10001	2018-11-24 02:30:00	3087
10001	2018-11-24 02:35:00	2912
10001	2018-11-24 02:40:00	2798
10001	2018-11-24 02:45:00	2715
10001	2018-11-24 02:50:00	2584
10001	2018-11-24 02:55:00	2472
10001	2018-11-24 03:00:00	2375
10001	2018-11-24 03:05:00	2250
10001	2018-11-24 03:10:00	2171
10001	2018-11-24 03:15:00	2033
10001	2018-11-24 03:20:00	1953
10001	2018-11-24 03:25:00	1867
10001	2018-11-24 03:30:00	1799
10001	2018-11-24 03:35:00	1751
10001	2018-11-24 03:40:00	1697
10001	2018-11-24 03:45:00	1625
10001	2018-11-24 03:50:00	1538
10001	2018-11-24 03:55:00	1491
10001	2018-11-24 04:00:00	1455
10001	2018-11-24 04:05:00	1376
10001	2018-11-24 04:10:00	1346
10001	2018-11-24 04:15:00	1301
10001	2018-11-24 04:20:00	1267
10001	2018-11-24 04:25:00	1182
10001	2018-11-24 04:30:00	1098
10001	2018-11-24 04:35:00	1059
10001	2018-11-24 04:40:00	1014
10001	2018-11-24 04:45:00	978
10001	2018-11-24 04:50:00	940
10001	2018-11-24 04:55:00	911
10001	2018-11-24 05:00:00	901
10001	2018-11-24 05:05:00	885
10001	2018-11-24 05:10:00	872
10001	2018-11-24 05:15:00	857
10001	2018-11-24 05:20:00	831
10001	2018-11-24 05:25:00	805
10001	2018-11-24 05:30:00	784
10001	2018-11-24 05:35:00	774
10001	2018-11-24 05:40:00	756
10001	2018-11-24 05:45:00	735
10001	2018-11-24 05:50:00	724
10001	2018-11-24 05:55:00	700
10001	2018-11-24 06:00:00	708
10001	2018-11-24 06:05:00	717
10001	2018-11-24 06:10:00	716
10001	2018-11-24 06:15:00	712
10001	2018-11-24 06:20:00	696
10001	2018-11-24 06:25:00	705
10001	2018-11-24 06:30:00	682
10001	2018-11-24 06:35:00	693
10001	2018-11-24 06:40:00	688
10001	2018-11-24 06:45:00	692
10001	2018-11-24 06:50:00	683
10001	2018-11-24 06:55:00	734
10001	2018-11-24 07:00:00	744
10001	2018-11-24 07:05:00	782
10001	2018-11-24 07:10:00	794
10001	2018-11-24 07:15:00	814
10001	2018-11-24 07:20:00	882
10001	2018-11-24 07:25:00	879
10001	2018-11-24 07:30:00	905
10001	2018-11-24 07:35:00	946
10001	2018-11-24 07:40:00	981
10001	2018-11-24 07:45:00	1021
10001	2018-11-24 07:50:00	1057
10001	2018-11-24 07:55:00	1055
