10001	2018-11-24 00:00:00	13338
10001	2018-11-24 00:05:00	12775
10001	2018-11-24 00:10:00	12271
10001	2018-11-24 00:15:00	11831
10001	2018-11-24 00:20:00	11415
10001	2018-11-24 00:25:00	10886
10001	2018-11-24 00:30:00	10486
10001	2018-11-24 00:35:00	10169
10001	2018-11-24 00:40:00	9743
10001	2018-11-24 00:45:00	9392
10001	2018-11-24 00:50:00	9050
10001	2018-11-24 00:55:00	8644
10001	2018-11-24 01:00:00	8271
10001	2018-11-24 01:05:00	7875
10001	2018-11-24 01:10:00	7509
10001	2018-11-24 01:15:00	7074
10001	2018-11-24 01:20:00	6883
10001	2018-11-24 01:25:00	6569
10001	2018-11-24 01:30:00	6290
10001	2018-11-24 01:35:00	5949
10001	2018-11-24 01:40:00	5711
10001	2018-11-24 01:45:00	5483
10001	2018-11-24 01:50:00	5236
10001	2018-11-24 01:55:00	4939
10001	2018-11-24 02:00:00	4667
10001	2018-11-24 02:05:00	4466
10001	2018-11-24 02:10:00	4238
10001	2018-11-24 02:15:00	4057
10001	2018-11-24 02:20:00	3819
10001	2018-11-24 02:25:00	3693
10001	2018-11-24 02:30:00	3495
10001	2018-11-24 02:35:00	3337
10001	2018-11-24 02:40:00	3199
10001	2018-11-24 02:45:00	3078
10001	2018-11-24 02:50:00	2958
10001	2018-11-24 02:55:00	2830
10001	2018-11-24 03:00:00	2680
10001	2018-11-24 03:05:00	2543
10001	2018-11-24 03:10:00	2463
10001	2018-11-24 03:15:00	2331
10001	2018-11-24 03:20:00	2238
10001	2018-11-24 03:25:00	2160
10001	2018-11-24 03:30:00	2055
10001	2018-11-24 03:35:00	2004
10001	2018-11-24 03:40:00	1951
10001	2018-11-24 03:45:00	1853
10001	2018-11-24 03:50:00	1751
10001	2018-11-24 03:55:00	1711
10001	2018-11-24 04:00:00	1647
10001	2018-11-24 04:05:00	1550
10001	2018-11-24 04:10:00	1529
10001	2018-11-24 04:15:00	1472
10001	2018-11-24 04:20:00	1414
10001	2018-11-24 04:25:00	1326
10001	2018-11-24 04:30:00	1258
10001	2018-11-24 04:35:00	1203
10001	2018-11-24 04:40:00	1166
10001	2018-11-24 04:45:00	1118
10001	2018-11-24 04:50:00	1083
10001	2018-11-24 04:55:00	1021
10001	2018-11-24 05:00:00	1017
10001	2018-11-24 05:05:00	1010
10001	2018-11-24 05:10:00	996
10001	2018-11-24 05:15:00	964
