10001	2018-11-22 00:00:00	13113
10001	2018-11-22 00:05:00	12689
10001	2018-11-22 00:10:00	12350
10001	2018-11-22 00:15:00	11838
10001	2018-11-22 00:20:00	11323
10001	2018-11-22 00:25:00	10923
10001	2018-11-22 00:30:00	10453
10001	2018-11-22 00:35:00	10081
10001	2018-11-22 00:40:00	9687
10001	2018-11-22 00:45:00	9229
10001	2018-11-22 00:50:00	8846
10001	2018-11-22 00:55:00	8407
10001	2018-11-22 01:00:00	8013
10001	2018-11-22 01:05:00	7637
10001	2018-11-22 01:10:00	7215
10001	2018-11-22 01:15:00	6911
10001	2018-11-22 01:20:00	6616
10001	2018-11-22 01:25:00	6287
10001	2018-11-22 01:30:00	5987
10001	2018-11-22 01:35:00	5720
10001	2018-11-22 01:40:00	5419
10001	2018-11-22 01:45:00	5231
10001	2018-11-22 01:50:00	4954
10001	2018-11-22 01:55:00	4753
10001	2018-11-22 02:00:00	4532
10001	2018-11-22 02:05:00	4343
10001	2018-11-22 02:10:00	4125
10001	2018-11-22 02:15:00	3795
10001	2018-11-22 02:20:00	3608
10001	2018-11-22 02:25:00	3437
10001	2018-11-22 02:30:00	3323
10001	2018-11-22 02:35:00	3202
10001	2018-11-22 02:40:00	3079
10001	2018-11-22 02:45:00	2920
10001	2018-11-22 02:50:00	2741
10001	2018-11-22 02:55:00	2639
10001	2018-11-22 03:00:00	2499
10001	2018-11-22 03:05:00	2425
10001	2018-11-22 03:10:00	2303
10001	2018-11-22 03:15:00	2184
10001	2018-11-22 03:20:00	2085
10001	2018-11-22 03:25:00	2021
10001	2018-11-22 03:30:00	1928
10001	2018-11-22 03:35:00	1830
10001	2018-11-22 03:40:00	1752
10001	2018-11-22 03:45:00	1696
10001	2018-11-22 03:50:00	1611
10001	2018-11-22 03:55:00	1561
10001	2018-11-22 04:00:00	1500
10001	2018-11-22 04:05:00	1428
10001	2018-11-22 04:10:00	1400
10001	2018-11-22 04:15:00	1345
10001	2018-11-22 04:20:00	1308
10001	2018-11-22 04:25:00	1250
10001	2018-11-22 04:30:00	1217
10001	2018-11-22 04:35:00	1187
10001	2018-11-22 04:40:00	1157
10001	2018-11-22 04:45:00	1126
10001	2018-11-22 04:50:00	1110
10001	2018-11-22 04:55:00	1091
10001	2018-11-22 05:00:00	1064
10001	2018-11-22 05:05:00	1029
10001	2018-11-22 05:10:00	994
10001	2018-11-22 05:15:00	958
10001	2018-11-22 05:20:00	937
10001	2018-11-22 05:25:00	927
10001	2018-11-22 05:30:00	906
10001	2018-11-22 05:35:00	874
10001	2018-11-22 05:40:00	866
10001	2018-11-22 05:45:00	838
10001	2018-11-22 05:50:00	844
10001	2018-11-22 05:55:00	795
10001	2018-11-22 06:00:00	786
10001	2018-11-22 06:05:00	790
10001	2018-11-22 06:10:00	772
10001	2018-11-22 06:15:00	783
10001	2018-11-22 06:20:00	768
10001	2018-11-22 06:25:00	755
10001	2018-11-22 06:30:00	784
10001	2018-11-22 06:35:00	772
10001	2018-11-22 06:40:00	794
10001	2018-11-22 06:45:00	816
10001	2018-11-22 06:50:00	867
10001	2018-11-22 06:55:00	861
10001	2018-11-22 07:00:00	904
10001	2018-11-22 07:05:00	932
10001	2018-11-22 07:10:00	955
10001	2018-11-22 07:15:00	961
10001	2018-11-22 07:20:00	994
10001	2018-11-22 07:25:00	1011
10001	2018-11-22 07:30:00	1058
10001	2018-11-22 07:35:00	1086
10001	2018-11-22 07:40:00	1118
10001	2018-11-22 07:45:00	1177
10001	2018-11-22 07:50:00	1217
10001	2018-11-22 07:55:00	1275
10001	2018-11-22 08:00:00	1338
10001	2018-11-22 08:05:00	1407
10001	2018-11-22 08:10:00	1512
10001	2018-11-22 08:15:00	1583
10001	2018-11-22 08:20:00	1648
10001	2018-11-22 08:25:00	1714
10001	2018-11-22 08:30:00	1837
10001	2018-11-22 08:35:00	1944
10001	2018-11-22 08:40:00	2140
10001	2018-11-22 08:45:00	2248
10001	2018-11-22 08:50:00	2364
10001	2018-11-22 08:55:00	2526
10001	2018-11-22 09:00:00	2636
10001	2018-11-22 09:05:00	2804
10001	2018-11-22 09:10:00	3059
10001	2018-11-22 09:15:00	3234
10001	2018-11-22 09:20:00	3384
10001	2018-11-22 09:25:00	3554
10001	2018-11-22 09:30:00	3757
10001	2018-11-22 09:35:00	4009
10001	2018-11-22 09:40:00	4226
10001	2018-11-22 09:45:00	4422
10001	2018-11-22 09:50:00	4638
10001	2018-11-22 09:55:00	4751
10001	2018-11-22 10:00:00	4844
10001	2018-11-22 10:05:00	5080
10001	2018-11-22 10:10:00	5345
10001	2018-11-22 10:15:00	5494
10001	2018-11-22 10:20:00	5717
10001	2018-11-22 10:25:00	5870
10001	2018-11-22 10:30:00	6089
10001	2018-11-22 10:35:00	6263
10001	2018-11-22 10:40:00	6384
10001	2018-11-22 10:45:00	6473
10001	2018-11-22 10:50:00	6547
10001	2018-11-22 10:55:00	6698
10001	2018-11-22 11:00:00	6825
10001	2018-11-22 11:05:00	6916
10001	2018-11-22 11:10:00	6936
10001	2018-11-22 11:15:00	6963
10001	2018-11-22 11:20:00	7052
10001	2018-11-22 11:25:00	6943
10001	2018-11-22 11:30:00	6884
10001	2018-11-22 11:35:00	6889
10001	2018-11-22 11:40:00	6984
10001	2018-11-22 11:45:00	6947
10001	2018-11-22 11:50:00	6779
10001	2018-11-22 11:55:00	6646
10001	2018-11-22 12:00:00	6576
10001	2018-11-22 12:05:00	6469
10001	2018-11-22 12:10:00	6691
10001	2018-11-22 12:15:00	7026
10001	2018-11-22 12:20:00	7513
10001	2018-11-22 12:25:00	7961
10001	2018-11-22 12:30:00	8482
10001	2018-11-22 12:35:00	8911
10001	2018-11-22 12:40:00	9226
10001	2018-11-22 12:45:00	9593
10001	2018-11-22 12:50:00	10015
10001	2018-11-22 12:55:00	10354
10001	2018-11-22 13:00:00	10491
10001	2018-11-22 13:05:00	10434
10001	2018-11-22 13:10:00	10513
10001	2018-11-22 13:15:00	10536
10001	2018-11-22 13:20:00	10532
10001	2018-11-22 13:25:00	10573
10001	2018-11-22 13:30:00	10506
10001	2018-11-22 13:35:00	10553
10001	2018-11-22 13:40:00	10513
10001	2018-11-22 13:45:00	10542
10001	2018-11-22 13:50:00	10401
10001	2018-11-22 13:55:00	10255
10001	2018-11-22 14:00:00	10337
10001	2018-11-22 14:05:00	10167
10001	2018-11-22 14:10:00	10181
10001	2018-11-22 14:15:00	10354
10001	2018-11-22 14:20:00	10312
10001	2018-11-22 14:25:00	10299
10001	2018-11-22 14:30:00	10187
10001	2018-11-22 14:35:00	10168
10001	2018-11-22 14:40:00	10196
10001	2018-11-22 14:45:00	10094
10001	2018-11-22 14:50:00	10123
10001	2018-11-22 14:55:00	10151
10001	2018-11-22 15:00:00	10161
10001	2018-11-22 15:05:00	10118
10001	2018-11-22 15:10:00	10089
10001	2018-11-22 15:15:00	10054
10001	2018-11-22 15:20:00	10042
10001	2018-11-22 15:25:00	10020
10001	2018-11-22 15:30:00	10002
10001	2018-11-22 15:35:00	10038
10001	2018-11-22 15:40:00	9905
10001	2018-11-22 15:45:00	9773
10001	2018-11-22 15:50:00	9639
10001	2018-11-22 15:55:00	9520
10001	2018-11-22 16:00:00	9392
10001	2018-11-22 16:05:00	9318
10001	2018-11-22 16:10:00	9326
10001	2018-11-22 16:15:00	9232
10001	2018-11-22 16:20:00	9108
10001	2018-11-22 16:25:00	8975
10001	2018-11-22 16:30:00	8796
10001	2018-11-22 16:35:00	8716
10001	2018-11-22 16:40:00	8625
10001	2018-11-22 16:45:00	8469
10001	2018-11-22 16:50:00	8351
10001	2018-11-22 16:55:00	8204
10001	2018-11-22 17:00:00	8034
10001	2018-11-22 17:05:00	7908
10001	2018-11-22 17:10:00	7706
10001	2018-11-22 17:15:00	7526
10001	2018-11-22 17:20:00	7494
10001	2018-11-22 17:25:00	7271
10001	2018-11-22 17:30:00	6962
10001	2018-11-22 17:35:00	6777
10001	2018-11-22 17:40:00	6640
10001	2018-11-22 17:45:00	6499
10001	2018-11-22 17:50:00	6546
10001	2018-11-22 17:55:00	6494
10001	2018-11-22 18:00:00	6492
10001	2018-11-22 18:05:00	6494
10001	2018-11-22 18:10:00	6635
10001	2018-11-22 18:15:00	6781
10001	2018-11-22 18:20:00	7049
10001	2018-11-22 18:25:00	7308
10001	2018-11-22 18:30:00	7498
10001	2018-11-22 18:35:00	7807
10001	2018-11-22 18:40:00	8204
10001	2018-11-22 18:45:00	8638
10001	2018-11-22 18:50:00	8977
10001	2018-11-22 18:55:00	9288
10001	2018-11-22 19:00:00	9684
10001	2018-11-22 19:05:00	10054
10001	2018-11-22 19:10:00	10543
10001	2018-11-22 19:15:00	10885
10001	2018-11-22 19:20:00	11281
10001	2018-11-22 19:25:00	11566
10001	2018-11-22 19:30:00	12051
10001	2018-11-22 19:35:00	12394
10001	2018-11-22 19:40:00	12880
10001	2018-11-22 19:45:00	13184
10001	2018-11-22 19:50:00	13562
10001	2018-11-22 19:55:00	13794
10001	2018-11-22 20:00:00	14180
10001	2018-11-22 20:05:00	14403
10001	2018-11-22 20:10:00	14576
10001	2018-11-22 20:15:00	14704
10001	2018-11-22 20:20:00	14792
10001	2018-11-22 20:25:00	14913
10001	2018-11-22 20:30:00	15504
10001	2018-11-22 20:35:00	15858
10001	2018-11-22 20:40:00	16016
10001	2018-11-22 20:45:00	16177
10001	2018-11-22 20:50:00	16411
10001	2018-11-22 20:55:00	16727
10001	2018-11-22 21:00:00	17088
10001	2018-11-22 21:05:00	17288
10001	2018-11-22 21:10:00	17609
10001	2018-11-22 21:15:00	18069
10001	2018-11-22 21:20:00	18366
10001	2018-11-22 21:25:00	18601
10001	2018-11-22 21:30:00	19251
10001	2018-11-22 21:35:00	19268
10001	2018-11-22 21:40:00	19132
10001	2018-11-22 21:45:00	19434
10001	2018-11-22 21:50:00	19660
10001	2018-11-22 21:55:00	19840
10001	2018-11-22 22:00:00	19894
10001	2018-11-22 22:05:00	20179
10001	2018-11-22 22:10:00	20380
10001	2018-11-22 22:15:00	20431
10001	2018-11-22 22:20:00	20734
10001	2018-11-22 22:25:00	20655
10001	2018-11-22 22:30:00	20667
