10001	2018-11-19 00:00:00	13104
10001	2018-11-19 00:05:00	12759
10001	2018-11-19 00:10:00	12274
10001	2018-11-19 00:15:00	11769
10001	2018-11-19 00:20:00	11320
10001	2018-11-19 00:25:00	10941
10001	2018-11-19 00:30:00	10500
10001	2018-11-19 00:35:00	10162
10001	2018-11-19 00:40:00	9682
10001	2018-11-19 00:45:00	9344
10001	2018-11-19 00:50:00	8845
10001	2018-11-19 00:55:00	8457
10001	2018-11-19 01:00:00	8090
10001	2018-11-19 01:05:00	7778
10001	2018-11-19 01:10:00	7315
10001	2018-11-19 01:15:00	6944
10001	2018-11-19 01:20:00	6654
10001	2018-11-19 01:25:00	6353
10001	2018-11-19 01:30:00	6058
10001	2018-11-19 01:35:00	5749
10001	2018-11-19 01:40:00	5497
10001	2018-11-19 01:45:00	5242
10001	2018-11-19 01:50:00	4991
10001	2018-11-19 01:55:00	4807
10001	2018-11-19 02:00:00	4515
10001	2018-11-19 02:05:00	4371
10001	2018-11-19 02:10:00	4105
10001	2018-11-19 02:15:00	3933
10001	2018-11-19 02:20:00	3700
10001	2018-11-19 02:25:00	3538
10001	2018-11-19 02:30:00	3405
10001	2018-11-19 02:35:00	3241
10001	2018-11-19 02:40:00	3109
10001	2018-11-19 02:45:00	2942
10001	2018-11-19 02:50:00	2796
10001	2018-11-19 02:55:00	2652
10001	2018-11-19 03:00:00	2562
10001	2018-11-19 03:05:00	2432
10001	2018-11-19 03:10:00	2344
10001	2018-11-19 03:15:00	2255
10001	2018-11-19 03:20:00	2181
10001	2018-11-19 03:25:00	2070
10001	2018-11-19 03:30:00	2014
10001	2018-11-19 03:35:00	1937
10001	2018-11-19 03:40:00	1886
10001	2018-11-19 03:45:00	1841
10001	2018-11-19 03:50:00	1761
10001	2018-11-19 03:55:00	1672
10001	2018-11-19 04:00:00	1591
10001	2018-11-19 04:05:00	1527
10001	2018-11-19 04:10:00	1453
10001	2018-11-19 04:15:00	1417
10001	2018-11-19 04:20:00	1341
10001	2018-11-19 04:25:00	1290
10001	2018-11-19 04:30:00	1244
10001	2018-11-19 04:35:00	1213
10001	2018-11-19 04:40:00	1163
10001	2018-11-19 04:45:00	1121
10001	2018-11-19 04:50:00	1093
10001	2018-11-19 04:55:00	1041
10001	2018-11-19 05:00:00	997
10001	2018-11-19 05:05:00	975
10001	2018-11-19 05:10:00	937
10001	2018-11-19 05:15:00	912
10001	2018-11-19 05:20:00	919
10001	2018-11-19 05:25:00	902
10001	2018-11-19 05:30:00	863
10001	2018-11-19 05:35:00	839
10001	2018-11-19 05:40:00	827
10001	2018-11-19 05:45:00	821
10001	2018-11-19 05:50:00	797
10001	2018-11-19 05:55:00	784
10001	2018-11-19 06:00:00	774
10001	2018-11-19 06:05:00	766
10001	2018-11-19 06:10:00	747
10001	2018-11-19 06:15:00	747
10001	2018-11-19 06:20:00	747
10001	2018-11-19 06:25:00	747
10001	2018-11-19 06:30:00	747
10001	2018-11-19 06:35:00	747
10001	2018-11-19 06:40:00	365
10001	2018-11-19 06:45:00	463
10001	2018-11-19 06:50:00	511
10001	2018-11-19 06:55:00	547
10001	2018-11-19 07:00:00	619
10001	2018-11-19 07:05:00	639
10001	2018-11-19 07:10:00	669
10001	2018-11-19 07:15:00	723
10001	2018-11-19 07:20:00	764
10001	2018-11-19 07:25:00	815
10001	2018-11-19 07:30:00	838
10001	2018-11-19 07:35:00	886
10001	2018-11-19 07:40:00	949
10001	2018-11-19 07:45:00	971
10001	2018-11-19 07:50:00	1033
10001	2018-11-19 07:55:00	1116
10001	2018-11-19 08:00:00	1131
10001	2018-11-19 08:05:00	1247
10001	2018-11-19 08:10:00	1364
10001	2018-11-19 08:15:00	1421
10001	2018-11-19 08:20:00	1479
10001	2018-11-19 08:25:00	1553
10001	2018-11-19 08:30:00	1611
10001	2018-11-19 08:35:00	1715
10001	2018-11-19 08:40:00	1854
10001	2018-11-19 08:45:00	1965
10001	2018-11-19 08:50:00	2109
10001	2018-11-19 08:55:00	2155
10001	2018-11-19 09:00:00	2324
10001	2018-11-19 09:05:00	2467
10001	2018-11-19 09:10:00	2652
10001	2018-11-19 09:15:00	2786
10001	2018-11-19 09:20:00	2972
10001	2018-11-19 09:25:00	3215
10001	2018-11-19 09:30:00	3378
10001	2018-11-19 09:35:00	3592
10001	2018-11-19 09:40:00	3760
10001	2018-11-19 09:45:00	3914
10001	2018-11-19 09:50:00	4130
10001	2018-11-19 09:55:00	4324
10001	2018-11-19 10:00:00	4538
10001	2018-11-19 10:05:00	4720
10001	2018-11-19 10:10:00	4998
10001	2018-11-19 10:15:00	5182
10001	2018-11-19 10:20:00	5315
10001	2018-11-19 10:25:00	5554
10001	2018-11-19 10:30:00	5719
10001	2018-11-19 10:35:00	5880
10001	2018-11-19 10:40:00	6039
10001	2018-11-19 10:45:00	6266
10001	2018-11-19 10:50:00	6398
10001	2018-11-19 10:55:00	6538
10001	2018-11-19 11:00:00	6658
10001	2018-11-19 11:05:00	6800
10001	2018-11-19 11:10:00	6933
10001	2018-11-19 11:15:00	6961
10001	2018-11-19 11:20:00	7082
10001	2018-11-19 11:25:00	7100
10001	2018-11-19 11:30:00	7125
10001	2018-11-19 11:35:00	6947
10001	2018-11-19 11:40:00	6911
10001	2018-11-19 11:45:00	6838
10001	2018-11-19 11:50:00	6833
10001	2018-11-19 11:55:00	6723
10001	2018-11-19 12:00:00	6704
10001	2018-11-19 12:05:00	6661
10001	2018-11-19 12:10:00	6844
10001	2018-11-19 12:15:00	7132
10001	2018-11-19 12:20:00	7557
10001	2018-11-19 12:25:00	7964
10001	2018-11-19 12:30:00	8555
10001	2018-11-19 12:35:00	8859
10001	2018-11-19 12:40:00	9204
10001	2018-11-19 12:45:00	9586
10001	2018-11-19 12:50:00	9983
10001	2018-11-19 12:55:00	10291
10001	2018-11-19 13:00:00	10270
10001	2018-11-19 13:05:00	10342
10001	2018-11-19 13:10:00	10504
10001	2018-11-19 13:15:00	10627
10001	2018-11-19 13:20:00	10606
10001	2018-11-19 13:25:00	10644
10001	2018-11-19 13:30:00	10682
10001	2018-11-19 13:35:00	10657
10001	2018-11-19 13:40:00	10680
10001	2018-11-19 13:45:00	10727
