0	2018-11-20 04:40:00	0
0	2018-11-20 08:15:00	0
0	2018-11-20 08:25:00	0
0	2018-11-20 10:45:00	0
0	2018-11-20 16:35:00	0
0	2018-11-20 22:25:00	0
10001	2018-11-20 00:00:00	11214
10001	2018-11-20 00:05:00	10810
10001	2018-11-20 00:10:00	10415
10001	2018-11-20 00:15:00	10052
10001	2018-11-20 00:20:00	9718
10001	2018-11-20 00:25:00	9102
10001	2018-11-20 00:30:00	8789
10001	2018-11-20 00:35:00	8531
10001	2018-11-20 00:40:00	8160
10001	2018-11-20 00:45:00	7794
10001	2018-11-20 00:50:00	7508
10001	2018-11-20 00:55:00	7240
10001	2018-11-20 01:00:00	6919
10001	2018-11-20 01:05:00	6565
10001	2018-11-20 01:10:00	6167
10001	2018-11-20 01:15:00	5911
10001	2018-11-20 01:20:00	5597
10001	2018-11-20 01:25:00	5405
10001	2018-11-20 01:30:00	5139
10001	2018-11-20 01:35:00	4978
10001	2018-11-20 01:40:00	4784
10001	2018-11-20 01:45:00	4526
10001	2018-11-20 01:50:00	4356
10001	2018-11-20 01:55:00	4110
10001	2018-11-20 02:00:00	3838
10001	2018-11-20 02:05:00	3664
10001	2018-11-20 02:10:00	3543
10001	2018-11-20 02:15:00	3347
10001	2018-11-20 02:20:00	3196
10001	2018-11-20 02:25:00	3046
10001	2018-11-20 02:30:00	2924
10001	2018-11-20 02:35:00	2786
10001	2018-11-20 02:40:00	2662
10001	2018-11-20 02:45:00	2591
10001	2018-11-20 02:50:00	2467
10001	2018-11-20 02:55:00	2368
10001	2018-11-20 03:00:00	2292
10001	2018-11-20 03:05:00	2220
10001	2018-11-20 03:10:00	2133
10001	2018-11-20 03:15:00	2037
10001	2018-11-20 03:20:00	1924
10001	2018-11-20 03:25:00	1826
10001	2018-11-20 03:30:00	1742
10001	2018-11-20 03:35:00	1670
10001	2018-11-20 03:40:00	1622
10001	2018-11-20 03:45:00	1587
10001	2018-11-20 03:50:00	1500
10001	2018-11-20 03:55:00	1440
10001	2018-11-20 04:00:00	1378
10001	2018-11-20 04:05:00	1355
10001	2018-11-20 04:10:00	1289
10001	2018-11-20 04:15:00	1229
10001	2018-11-20 04:20:00	1219
10001	2018-11-20 04:25:00	1177
10001	2018-11-20 04:30:00	1119
10001	2018-11-20 04:35:00	1092
10001	2018-11-20 04:40:00	1059
10001	2018-11-20 04:45:00	1012
10001	2018-11-20 04:50:00	972
10001	2018-11-20 04:55:00	948
10001	2018-11-20 05:00:00	905
10001	2018-11-20 05:05:00	886
10001	2018-11-20 05:10:00	884
10001	2018-11-20 05:15:00	833
10001	2018-11-20 05:20:00	813
10001	2018-11-20 05:25:00	791
